name,album,artist,release_date,length,popularity,acousticness,danceability,valence,key,energy,instrumentalness,liveness,loudness,speechiness,mode,tempo,time_signature
Finesse,Finesse,Kuranes,2022-04-11,124444,45,0.619,0.727,0.796,2,0.513,0.122,0.194,-7.045,0.119,0,80.983,4
All is Golden,All is Golden,Aykroyd,2022-02-17,116144,49,0.477,0.705,0.156,4,0.403,0.64,0.131,-8.552,0.0414,0,84.017,4
fruity life,fruity life,archipelago beats,2022-01-14,122891,44,0.83,0.678,0.221,8,0.136,0.879,0.115,-22.092,0.0713,1,83.008,4
Thursday,Thursday,Farnell Newton,2022-02-24,144000,45,0.724,0.617,0.507,1,0.418,0.776,0.111,-13.183,0.0741,0,90.015,4
Particles,Particles,Mr. Freed,2022-03-04,171034,42,0.788,0.728,0.47,9,0.41,0.758,0.0651,-9.54,0.0381,1,87.005,4
Mezzanine,Elevator,Skeptika,2021-11-19,68108,45,0.0165,0.73,0.889,2,0.364,0.58,0.103,-13.926,0.0718,1,74.011,4
shoe polish,shoe polish,Redmoo,2022-01-21,128000,48,0.963,0.599,0.155,7,0.0266,0.943,0.0929,-18.242,0.0346,0,74.974,4
Cluster,Mystified,fickle fool,2021-12-08,140571,44,0.763,0.909,0.747,7,0.451,0.872,0.321,-11.755,0.324,1,140.029,5
On The Beach,On The Beach,Ryan Lombardi,2021-11-12,174746,43,0.646,0.371,0.373,7,0.42,0.861,0.146,-11.075,0.0335,0,77.164,4
Going Down,903,Flo Badabum,2022-01-21,169091,45,0.884,0.555,0.11,0,0.248,0.78,0.0895,-10.237,0.0572,1,85.996,4
Sweet Bay,Sweet Bay,Tis L,2022-02-04,159500,43,0.879,0.783,0.402,4,0.524,0.832,0.12,-10.443,0.255,0,160.01,4
hiraeth,hiraeth,Dpsht,2022-04-12,93871,47,0.837,0.856,0.476,6,0.129,0.915,0.115,-13.999,0.379,0,82.055,4
Destination,Destination,Bobby Dreamz BIG,2022-03-11,108333,43,0.0873,0.578,0.435,2,0.458,0.436,0.0953,-10.347,0.0678,1,100.924,3
making of the EP DVD,Farewell Valley,GALE,2021-12-17,84782,43,0.198,0.654,0.87,5,0.492,0.00181,0.226,-10.092,0.203,1,86.96,4
Riding Bikes,Night Exchange,LESKY,2022-02-25,127500,43,0.829,0.381,0.251,1,0.377,0.754,0.121,-13.915,0.164,1,79.44,4
Vanilla Flavour,Vanilla Flavour,yourneighborsclassicbeats,2022-03-04,120000,44,0.849,0.622,0.401,9,0.307,0.798,0.106,-14.466,0.0281,1,74.998,4
Dozy,Dozy,flamingo zamperoni,2021-10-20,142631,47,0.648,0.611,0.195,8,0.373,0.982,0.092,-12.19,0.0425,1,113.691,4
Poolside,Albatross,SCayos,2021-11-12,99740,45,0.751,0.669,0.0562,1,0.163,0.757,0.103,-12.371,0.0411,1,77.063,4
La Belleza de lo Cotidiano,La Belleza de lo Cotidiano,B.L.U.N.T.S,2022-04-13,128000,48,0.201,0.461,0.691,6,0.325,0.794,0.118,-9.826,0.0279,0,180.11,4
renaissance,renaissance,DRWN.,2022-01-17,110769,45,0.921,0.701,0.526,1,0.0755,0.873,0.13,-14.184,0.333,0,77.999,4
Butterfly,Butterfly,Iassu,2022-04-08,96000,44,0.13,0.407,0.268,9,0.337,0.476,0.117,-12.825,0.0416,0,79.633,4
Summer Glow,Summer Glow,Sátyr,2022-02-11,171428,49,0.979,0.584,0.159,1,0.209,0.913,0.391,-19.034,0.0396,0,139.827,4
Getting Drxnk,Getting Drxnk,Phlocalyst,2022-01-26,141000,50,0.269,0.564,0.323,9,0.485,0.788,0.122,-10.788,0.0551,0,79.992,4
Runaway,Runaway,cxlt.,2021-11-19,204705,44,0.427,0.668,0.0798,0,0.304,0.887,0.0614,-15.495,0.0404,1,135.912,4
Greyhound,Greyhound,Nogymx,2022-02-18,138000,44,0.0813,0.662,0.0889,2,0.611,0.924,0.0829,-11.325,0.0856,1,84.963,4
Space Flower,Astro Travellers,Skeptika,2022-02-18,90909,44,0.624,0.75,0.243,0,0.211,0.853,0.133,-16.762,0.0627,1,131.928,4
leaves on the end of june,leaves on the end of june,tecashi,2022-01-06,147015,44,0.942,0.247,0.307,9,0.234,0.84,0.293,-15.92,0.0483,0,148.107,1
Patience,Patience,Florence Ada,2021-10-13,90502,45,0.922,0.583,0.193,3,0.162,0.648,0.0848,-17.026,0.0694,0,77.984,4
Firenze,Firenze,Wun Two,2021-11-05,176000,45,0.174,0.883,0.679,0,0.274,0.596,0.158,-9.548,0.0942,0,120.128,4
gift,gift,Shimon Hoshino,2022-03-30,158769,42,0.813,0.906,0.758,4,0.472,0.536,0.0904,-8.822,0.183,0,130.158,4
Everyone Has Dreams,Everyone Has Dreams,Zairis Téjion,2022-01-26,147066,50,0.21,0.745,0.244,5,0.439,0.952,0.124,-9.348,0.0412,1,170.05,4
Desideri,Desideri,Elk,2022-04-22,90000,47,0.845,0.682,0.723,0,0.282,0.899,0.111,-20.92,0.0493,0,80.091,4
Gratitude,Gratitude,LOFI LAND,2022-03-18,149333,44,0.945,0.622,0.186,10,0.375,0.799,0.123,-12.498,0.0692,1,180.096,4
Between Views,Between Views,Angry Apple,2021-11-24,91071,43,0.759,0.687,0.814,7,0.316,0.719,0.097,-11.293,0.0713,0,83.964,4
Dawn,Dawn,Board-Man,2021-12-03,152000,47,0.743,0.681,0.334,2,0.479,0.916,0.0929,-10.689,0.0368,0,84.976,4
Cosmos Arcade,Cosmos Arcade (Lofi Music),Lofi Astronaut,2022-04-01,207428,43,0.315,0.799,0.562,5,0.406,0.911,0.0938,-17.946,0.0565,0,139.961,4
Chef's Special,Chef's Special,Smeeagain,2022-02-10,168000,50,0.00402,0.731,0.77,6,0.371,0.875,0.123,-10.06,0.0508,0,79.992,4
Pink lampshade,Phosphenes,Hakuuro,2022-04-22,158824,48,0.725,0.651,0.524,7,0.19,0.876,0.0945,-17.79,0.0774,0,167.89,4
Gettin' It,Gettin' It,Depf,2021-12-16,200930,43,0.678,0.839,0.747,3,0.419,0.915,0.107,-7.959,0.47,0,172.057,4
"Gone, gone","Gone, gone",eleven,2022-03-08,162629,42,0.906,0.55,0.291,4,0.403,0.86,0.257,-13.17,0.0344,1,136.162,4
Izumi,Izumi,Lito Akari,2022-02-10,106666,49,0.757,0.533,0.183,11,0.525,0.887,0.138,-13.195,0.121,0,126.132,4
Sky Blu,Sky Blu,Jazzy James,2021-10-29,140718,50,0.706,0.614,0.312,0,0.458,0.874,0.397,-11.734,0.0442,1,73.043,4
Phosphenes,Phosphenes,Hakuuro,2022-03-04,114861,44,0.718,0.745,0.106,2,0.0979,0.909,0.0877,-18.804,0.0508,1,140.04,4
Mellow Mood,Mellow Mood,Stereo Fear,2022-01-21,126406,44,0.538,0.793,0.317,2,0.349,0.869,0.14,-11.16,0.0666,1,130.076,4
Diamond Drop,Diamond Drop,KaspaHauser,2022-02-21,154666,45,0.884,0.596,0.226,4,0.362,0.86,0.148,-10.657,0.0514,0,135.117,3
Sunburst,Sunburst,damaa.beats,2022-04-08,172775,49,0.766,0.706,0.216,7,0.305,0.905,0.104,-11.526,0.0345,1,146.037,4
If You Want Me To Stay,If You Want Me To Stay,Lofitic,2022-04-19,139000,47,0.432,0.876,0.316,7,0.395,0.226,0.321,-12.805,0.0793,1,89.939,4
3 Pts,"Mike & Keys Presents: Midnight Mirage Instrumentals, Vol. 1",Mike & Keys,2022-02-11,156013,43,0.000914,0.648,0.932,6,0.698,0.819,0.103,-3.19,0.0555,1,80.028,4
Out of Time,Out of Time,Boztown,2022-03-04,144437,43,0.662,0.586,0.529,0,0.288,0.57,0.198,-12.104,0.0323,1,150.028,4
Mysteries,Mysteries,Guzimi,2022-04-07,115662,51,0.709,0.78,0.382,0,0.358,0.643,0.0976,-10.988,0.0796,0,82.985,4
Lunatic,Lunatic,Poetic Papaya,2021-12-06,134866,44,0.0872,0.547,0.549,8,0.201,0.49,0.105,-24.846,0.0615,0,192.147,4
it rains all day - Spotify Singles,Bluewerks: Spotify Singles,Bluewerks,2022-05-04,194703,59,0.874,0.572,0.158,4,0.155,0.913,0.125,-17.376,0.0303,1,70.046,4
Ninho,Ninho,Otis Neon,2022-01-20,105000,44,0.896,0.605,0.488,7,0.239,0.786,0.283,-17.1,0.0545,0,83.988,4
Blue moon,Blue moon,kidstrange,2022-03-22,167531,42,0.58,0.685,0.0728,9,0.131,0.607,0.081,-15.213,0.0459,0,80.181,4
Thistle,Thistle,Dip Lewis,2021-12-06,137310,43,0.787,0.763,0.355,10,0.198,0.886,0.132,-17.118,0.211,0,167.99,4
A Long Ride,A Long Ride,Pantone,2022-04-05,138082,47,0.265,0.719,0.273,11,0.482,0.824,0.114,-7.923,0.0496,1,146.018,4
Look Up!,Look Up!,Herr Kaschke,2022-02-04,134400,43,0.691,0.583,0.174,0,0.365,0.874,0.113,-10.879,0.051,1,150.006,4
Nothing But Net,Nothing But Net,Damn Homies,2021-12-10,114146,49,0.158,0.672,0.826,5,0.462,0.516,0.128,-7.294,0.103,0,81.88,4
Making Contact,Making Contact,Snazzy,2021-11-30,114125,49,0.865,0.734,0.37,2,0.281,0.867,0.101,-14.853,0.148,0,71.535,4
Kalmar,Kalmar,Guzimi,2022-03-10,148571,44,0.527,0.65,0.449,9,0.323,0.794,0.11,-14.724,0.0493,0,83.936,4
Bliss,Bliss,Cap Kendricks,2022-04-15,122727,50,0.382,0.674,0.31,5,0.605,0.842,0.119,-9.108,0.0542,1,175.974,4
Without You,Without You,Soor,2021-11-01,149147,43,0.579,0.756,0.185,4,0.367,0.882,0.226,-11.818,0.0374,0,120.036,4
Retro Desk - Lofi Hip Hop,Retro Desk (Lofi Hip Hop),Retro Girl,2022-01-07,198400,43,0.804,0.443,0.0996,0,0.303,0.919,0.125,-13.514,0.0658,1,149.847,4
Cascais,Cyan,morningtime,2022-04-05,152054,47,0.836,0.613,0.318,6,0.466,0.555,0.0902,-8.93,0.0311,1,73.015,4
Actually Urgent,Actually Urgent,JAY VANILLA,2022-01-20,100465,50,0.789,0.611,0.639,7,0.425,0.939,0.0989,-9.224,0.132,0,172.115,4
Salt,Salt,oopiie,2022-04-10,137647,48,0.916,0.696,0.306,2,0.288,0.941,0.106,-13.613,0.0384,1,170.017,4
Alone In Town,Alone In Town,Gereoux,2022-02-27,153608,52,0.726,0.766,0.165,0,0.124,0.947,0.077,-21.507,0.0495,1,75.013,4
Top Of The World,Top Of The World,Smeeagain,2022-04-01,121481,50,0.167,0.715,0.206,1,0.239,0.586,0.111,-12.336,0.0369,0,80.959,4
MacAllan,MacAllan,Shane Savala,2022-02-11,118479,46,0.857,0.596,0.547,9,0.293,0.914,0.374,-12.284,0.0586,1,73.983,4
Nightlife,Nightlife,Ken Klo,2021-12-26,85624,44,0.868,0.771,0.463,6,0.271,0.329,0.113,-17.213,0.515,1,79.974,4
Reflections,Persistence,Daniel Maunick,2022-04-01,118714,43,0.0861,0.602,0.722,4,0.459,0.476,0.275,-14.541,0.0392,0,81.015,4
Good Times,Good Times,Charlie Calz Beats,2022-02-22,109112,43,0.353,0.628,0.103,8,0.206,0.951,0.104,-13.464,0.0698,0,87.995,4
First Date,First Date,flamingo zamperoni,2022-03-18,112000,49,0.647,0.836,0.47,0,0.255,0.7,0.218,-9.455,0.0738,0,91.016,4
Ambedo,Ambedo,"Oh, My.",2021-12-15,126626,44,0.873,0.471,0.13,8,0.228,0.886,0.105,-10.173,0.0351,1,130.549,3
Particles,Particles,Otis Neon,2022-03-31,98181,49,0.398,0.458,0.444,7,0.314,0.958,0.17,-14.386,0.441,0,176.097,4
Faith,Faith,YetBaby,2021-12-30,136620,44,0.745,0.811,0.65,6,0.888,0.0173,0.156,-6.394,0.0494,0,120.004,4
Soft and Crisp,Soft and Crisp,Kiabits,2022-03-07,90000,47,0.444,0.785,0.554,10,0.433,0.951,0.0883,-7.938,0.213,0,80.151,4
play me,play me,yumiyumi,2022-02-20,137562,50,0.767,0.623,0.156,8,0.0631,0.896,0.103,-20.41,0.0385,0,139.919,4
Cali Sunshine,Cali Sunshine,SP-Mato,2022-04-22,105957,48,0.794,0.717,0.732,5,0.217,0.79,0.174,-13.053,0.187,0,94.041,4
Walk,Walk,Lætitia,2022-02-18,122790,50,0.144,0.682,0.511,10,0.18,0.631,0.0997,-18.846,0.152,0,172.012,4
My arms are searching for you,The two of us are dying,S-Ilo,2022-03-18,149932,46,0.625,0.81,0.245,3,0.198,0.673,0.0866,-17.032,0.107,0,128.009,4
Camaleon,Camaleon,Antiguos Hop,2022-03-11,141000,43,0.0689,0.615,0.461,9,0.43,0.824,0.122,-11.141,0.029,0,79.991,4
Teenage Crush,Teenage Crush,Josa,2021-12-02,112384,43,0.238,0.776,0.74,0,0.206,0.654,0.113,-11.707,0.402,1,84.954,4
Glitter,Glitter,Zen Park,2022-04-21,95732,47,0.873,0.535,0.344,11,0.213,0.891,0.104,-17.268,0.154,1,81.512,4
Sailing Again,Sailing Again,eaup,2022-01-28,165365,50,0.738,0.653,0.247,5,0.42,0.753,0.109,-8.336,0.0502,1,81.743,4
Blurry Nights,Blurry Nights,paris91,2022-03-11,115673,44,0.814,0.642,0.224,4,0.588,0.217,0.106,-9.799,0.0465,0,79.955,4
Beach Party,Beach Party,Raouf Beats,2022-04-19,103058,47,0.679,0.702,0.493,0,0.378,0.945,0.101,-15.15,0.12,0,84.967,4
Imposter,Imposter,Peter Kind,2022-04-21,130082,51,0.151,0.607,0.339,6,0.287,0.936,0.132,-12.197,0.245,0,62.49,4
I Forgot To Say,I Forgot To Say,Mr Mantega,2022-03-30,165194,43,0.391,0.537,0.208,4,0.414,0.0964,0.314,-16.782,0.202,0,77.082,4
Collecting Fluffy Stuff,Collecting Fluffy Stuff,RainDear,2021-12-30,164000,44,0.477,0.66,0.121,7,0.333,0.913,0.118,-12.27,0.0536,1,152.081,4
Sentiment,Sentiment // Between Us,DESH,2022-02-25,135216,45,0.703,0.659,0.349,0,0.422,0.241,0.0652,-9.558,0.0588,1,84.993,4
Little Things Matter,Little Things Matter,My Lo-fi,2022-04-15,136013,44,0.948,0.567,0.126,10,0.446,0.924,0.373,-14.105,0.0326,0,147.89,4
Night Joint,Night Joint,Otis Neon,2022-02-03,109807,44,0.903,0.656,0.319,6,0.0488,0.91,0.0982,-17.348,0.4,0,79.787,4
Somewhere In Time,Somewhere In Time,Anastasia Kai,2022-03-18,158026,45,0.661,0.391,0.299,8,0.0849,0.954,0.105,-14.47,0.0509,1,75.93,4
Time For Zen,Time For Zen,Mr Mantega,2022-04-13,144000,44,0.168,0.824,0.711,9,0.446,0.0153,0.184,-9.683,0.25,1,140.049,3
zoomin,zoomin,Sam Taylor,2022-04-01,116756,42,0.647,0.591,0.304,6,0.333,0.000705,0.361,-9.867,0.187,1,147.948,4
shimmer,shimmer,Music Otaku,2021-11-05,135903,45,0.922,0.654,0.243,7,0.315,0.891,0.107,-17.245,0.113,0,82.907,4
Adriatic Sunset,Adriatic Sunset,Luca Skyline,2022-03-16,132075,45,0.852,0.567,0.0391,2,0.197,0.907,0.0853,-23.457,0.063,1,160.13,4
Once Upon A Time,Ocaso Sin Fin,Various Artists,2021-08-27,121690,43,0.0974,0.619,0.507,8,0.266,0.844,0.119,-13.361,0.036,1,141.905,4
Tropical Island,Tropical Island,Rudy Raw,2022-02-25,120000,43,0.438,0.564,0.23,1,0.373,0.879,0.167,-17.301,0.0562,0,79.981,4
Coffee Break,Coffee Break,Vandolizm,2022-03-25,186000,45,0.00163,0.606,0.863,5,0.296,0.888,0.11,-9.493,0.106,0,174.141,4
Sundets,Kanbina,Kanbina Mind,2022-01-31,122054,57,0.933,0.647,0.0396,5,0.0895,0.929,0.107,-24.059,0.0451,0,72.979,4
Apollon,Apollon,Tis L,2022-03-04,122790,42,0.894,0.515,0.122,7,0.32,0.509,0.107,-14.825,0.0506,1,85.98,4
Lakeshore,Lakeshore,SCayos,2021-10-29,112941,44,0.881,0.699,0.0699,6,0.18,0.943,0.108,-10.743,0.0752,1,68.005,4
RU-LAX,Chillhop Vibes Vol. 1,Steven Lamar Moore,2022-01-30,102000,51,0.839,0.737,0.513,2,0.131,0.849,0.117,-11.466,0.102,1,79.98,4
Beside Myself,Beside Myself,Louk,2021-11-19,160000,44,0.815,0.601,0.443,9,0.305,0.878,0.102,-12.095,0.0358,0,75.0,4
A Time to Keep,A Time for Everything,Good Guys Go to Heaven,2021-08-20,104954,44,0.73,0.419,0.434,7,0.0888,0.909,0.0985,-14.958,0.151,1,162.564,4
Smokers Delight,Smokers Delight,Oilix,2022-04-11,117000,47,0.00828,0.739,0.546,10,0.369,0.61,0.146,-12.759,0.0881,0,159.921,4
Hang Loose,Hang Loose,Zen Park,2021-11-30,93330,45,0.963,0.62,0.496,8,0.0735,0.947,0.0971,-19.311,0.0932,0,84.91,4
siesta,siesta,Shimon Hoshino,2022-02-16,146285,43,0.823,0.688,0.641,3,0.302,0.911,0.13,-16.627,0.0509,1,105.048,4
new world,new world,Screen Jazzmaster,2022-02-11,144000,43,0.255,0.643,0.166,4,0.272,0.88,0.304,-5.908,0.0357,0,85.144,4
Magnificent Minds,Magnificent Minds,mädmäx,2022-03-24,88281,48,0.185,0.79,0.386,4,0.397,0.915,0.105,-11.42,0.334,0,86.9,4
Sunday Adventures,Sunday Adventures,joorla,2022-02-02,189000,49,0.888,0.707,0.154,1,0.0964,0.829,0.109,-13.951,0.0436,1,119.857,3
Jupiter,Jupiter,YetBaby,2022-03-25,107350,43,0.682,0.445,0.246,10,0.616,0.869,0.172,-5.88,0.0405,0,140.026,4
Cool Jazz beat,LOVE,Miu Tikku,2022-02-18,90122,43,0.032,0.609,0.583,1,0.395,0.913,0.0749,-8.599,0.0456,0,90.161,4
Roadtrip,Roadtrip,don C,2022-01-27,131506,44,0.605,0.537,0.213,5,0.238,0.855,0.118,-12.961,0.22,1,146.238,4
Jamestown,Jamestown,Foyhandic,2022-04-13,136470,45,0.95,0.763,0.0401,11,0.451,0.897,0.111,-14.296,0.0883,1,101.999,4
Fresh Sushi In Zushy,Fresh Sushi In Zushy,JK Soul,2021-11-12,179075,44,0.0269,0.669,0.171,7,0.499,0.753,0.13,-10.76,0.0286,0,73.967,4
Newborn,Newborn,Haines,2022-01-14,157444,44,0.891,0.675,0.345,2,0.231,0.831,0.101,-15.261,0.0488,1,78.076,4
Blue Monkey,Blue Monkey,Valeria Clem,2022-03-04,179464,45,0.903,0.819,0.263,0,0.456,0.907,0.104,-10.968,0.0459,1,130.714,4
Float,Float,Gas Lab,2022-04-21,142037,45,0.913,0.624,0.141,1,0.371,0.926,0.161,-12.158,0.174,1,115.942,4
La Feria,Oda a la Infancia,SpoonBeats,2022-04-22,104013,45,0.255,0.594,0.419,5,0.464,0.635,0.649,-13.58,0.0398,1,113.962,3
Sandman,Sandman,Sweet Medicine,2021-11-29,155366,44,0.461,0.693,0.181,0,0.217,0.925,0.142,-13.764,0.0522,1,74.979,4
Downsize,Ritual,SlowFly,2022-02-18,144516,43,0.718,0.407,0.183,6,0.233,0.844,0.059,-11.861,0.0316,0,137.89,4
Il portale,Il portale,XXIII,2022-03-25,90789,44,0.795,0.432,0.587,1,0.109,0.951,0.111,-15.735,0.081,1,170.895,3
Aurora,Aurora,Oscar Hollis,2022-02-14,185312,43,0.873,0.673,0.0558,11,0.173,0.86,0.0962,-18.777,0.0378,0,113.973,4
Still Friends,Still Friends,Nick Mosh,2022-03-22,156455,43,0.72,0.697,0.296,9,0.174,0.832,0.214,-16.12,0.0409,0,79.022,4
everyday pleasures,everyday pleasures,J. Lorenzo,2022-03-25,120000,43,0.84,0.636,0.345,11,0.392,0.797,0.104,-12.666,0.0415,0,147.942,4
Slanger,Slanger,pesto tree,2022-02-15,93147,45,0.927,0.736,0.532,11,0.171,0.953,0.0932,-13.733,0.0344,0,85.0,4
Velours,Velours,Sátyr,2022-01-28,147692,49,0.893,0.669,0.197,4,0.288,0.877,0.0926,-15.35,0.064,0,77.998,4
Crystals,Crystals,Mike Oliver,2022-04-06,127578,54,0.397,0.745,0.636,10,0.374,0.905,0.105,-11.203,0.0564,0,79.999,4
Night Session,Night Session,SP-Mato,2022-02-17,89600,50,0.0238,0.84,0.493,2,0.258,0.32,0.111,-9.332,0.0545,1,150.023,4
Tourist - Fletcher Reed Remix,Tourist (Fletcher Reed Remix),Mazoulew,2022-03-11,215986,44,0.216,0.701,0.176,1,0.436,0.925,0.128,-11.011,0.0542,0,150.051,4
gerudo valley,gerudo valley,Poetics,2022-01-07,106672,43,0.981,0.845,0.315,11,0.0403,0.933,0.0836,-21.694,0.0404,0,107.961,4
Night Out,Drifting Away,Maadrhino,2021-12-03,127058,44,0.861,0.519,0.358,4,0.219,0.946,0.146,-14.91,0.0527,0,84.805,4
Topshelf,Fast Asleep,popadiclo,2022-03-04,140458,43,0.202,0.619,0.42,6,0.52,0.592,0.134,-11.516,0.0329,0,71.919,4
sundays,sundays,Grmmr.126,2021-11-19,94814,44,0.131,0.773,0.28,0,0.444,0.653,0.0995,-8.901,0.0371,1,81.036,4
Daily Routine,Daily Routine,Sless Praismo,2021-11-19,130000,47,0.51,0.495,0.305,2,0.341,0.307,0.377,-14.049,0.148,1,80.644,4
Reflection,Reflection,Prod. By Outtake,2022-02-03,137142,43,0.23,0.67,0.558,10,0.44,0.835,0.127,-11.926,0.128,1,168.029,5
Daybreak,Daybreak,Konteks,2022-03-08,154838,44,0.212,0.701,0.457,11,0.533,0.872,0.319,-13.0,0.0572,0,92.99,4
Na Bosana II,Na Bosana II,HVMZA XI,2022-03-31,149647,44,0.354,0.593,0.455,4,0.539,0.893,0.307,-8.59,0.0451,0,170.042,4
Umami,Umami,Lito Akari,2022-04-14,119166,50,0.615,0.554,0.247,11,0.44,0.505,0.102,-7.481,0.0284,0,144.086,4
Home Made Dynamite,Home Made Dynamite,Eye Tide,2022-02-13,194861,46,0.834,0.447,0.176,6,0.177,0.896,0.101,-18.554,0.0945,0,79.952,4
Smoothie,Smoothie,Florence Ada,2022-02-03,112894,49,0.916,0.465,0.184,6,0.0998,0.954,0.151,-13.394,0.073,0,79.819,4
Monte Carlo,Monte Carlo,SP-Mato,2022-03-11,86000,43,0.644,0.653,0.886,3,0.654,0.747,0.214,-8.899,0.0283,0,168.045,4
Chill Amigo,Chill Amigo,Reflejitos,2022-02-25,151898,44,0.503,0.451,0.539,5,0.492,0.886,0.11,-8.229,0.145,1,35.864,4
Coffee for Two,Coffee for Two,HawkOne,2022-03-11,123287,50,0.567,0.627,0.28,5,0.425,0.908,0.0964,-11.817,0.0524,0,79.986,4
hidden spring,hidden spring,S-Ilo,2021-10-26,144000,45,0.821,0.631,0.605,0,0.467,0.917,0.0859,-13.947,0.0486,1,159.975,4
What Happened,What Happened,Philphonic,2022-01-26,111573,43,0.0885,0.722,0.111,10,0.395,0.9,0.134,-9.357,0.0687,0,82.984,4
Funky Florian,Funky Florian,Teknicolores,2022-03-18,135000,45,0.216,0.551,0.239,0,0.335,0.942,0.1,-11.093,0.0455,1,175.854,4
Salem,Salem,Nalim,2022-03-28,74736,43,0.941,0.799,0.746,0,0.61,0.31,0.105,-8.308,0.408,1,89.986,4
Chocolate City,Night Exchange,LESKY,2022-02-25,136941,44,0.777,0.399,0.158,1,0.382,0.877,0.112,-12.965,0.0517,1,170.028,4
Nice To Meet U,Nice To Meet U,Jazzy James,2022-04-21,127395,50,0.776,0.676,0.178,5,0.256,0.927,0.109,-13.699,0.041,0,78.026,4
Everly,Everly,Phil Gori,2022-02-18,133333,48,0.974,0.44,0.182,0,0.0955,0.948,0.196,-16.964,0.0508,1,154.161,4
Through the fields,Through the fields,Bamboozled Bumblebee,2021-10-22,176000,52,0.883,0.821,0.173,5,0.0579,0.904,0.0833,-17.205,0.0694,1,119.942,4
Miss lavii,White Dunes,Silvana,2022-04-06,102400,53,0.0352,0.719,0.278,10,0.242,0.927,0.213,-9.429,0.147,1,150.015,4
Retro Days,Retro Days,AHOSHI,2022-03-30,104197,46,0.494,0.722,0.365,10,0.376,0.711,0.182,-13.128,0.0984,1,83.015,4
Elliptical,Elliptical,Eli Kazah,2022-03-18,171311,47,0.534,0.692,0.281,9,0.341,0.865,0.108,-15.764,0.0404,0,136.031,4
Nest,Nest,don C,2022-03-11,201794,43,0.75,0.698,0.521,8,0.0891,0.912,0.0849,-15.792,0.0772,0,87.969,4
Cambrai,Cambrai,lorleaf,2021-12-03,112000,49,0.0233,0.603,0.194,11,0.331,0.898,0.103,-17.617,0.102,0,79.994,4
Something in the Water,Flowers in Your Eyes,downstairs lantern,2022-04-10,139263,44,0.277,0.597,0.721,9,0.532,0.885,0.126,-8.575,0.0942,0,114.214,4
Considered,Lumen,Mandriller,2022-01-31,96883,43,0.749,0.611,0.349,2,0.124,0.746,0.105,-18.418,0.0493,1,149.78,4
Love Me Right,Lost Instrument,Loe Brezy,2022-02-02,102750,56,0.0551,0.667,0.367,6,0.717,0.865,0.093,-8.431,0.0843,1,159.945,4
city & river,city & river,Akio Watanabe,2022-02-18,179000,43,0.78,0.587,0.122,11,0.388,0.46,0.478,-14.392,0.171,0,114.944,4
maseru,maseru,haki donzo,2021-10-22,113592,49,0.966,0.694,0.544,4,0.282,0.93,0.108,-13.643,0.193,0,148.114,4
Kasimodo,Kasimodo,Kasimir,2022-04-07,99000,49,0.469,0.736,0.55,3,0.322,0.95,0.113,-16.183,0.0506,0,80.004,4
In Her Mind,In Her Mind,Lou Filou,2022-04-15,102666,46,0.697,0.812,0.267,10,0.367,0.957,0.106,-9.292,0.106,1,150.009,4
;(,;(,ELEWAKA,2022-03-04,141333,43,0.0261,0.64,0.318,10,0.663,0.85,0.09,-6.534,0.0751,1,180.121,4
Kala,Kala,Elffire,2022-01-21,117073,44,0.604,0.718,0.461,4,0.183,0.869,0.119,-15.648,0.0623,0,81.992,4
Time,Time,YJKL,2022-04-22,100198,47,0.913,0.753,0.461,6,0.127,0.948,0.0942,-16.666,0.0849,0,78.932,4
Chateau Manoir,The Chateau,Butler Earl,2022-04-14,106112,44,0.226,0.8,0.752,5,0.763,0.884,0.104,-6.231,0.0666,0,136.994,4
Sashimi - Japanese Lofi,Resutoran (Japanese Lofi Music),lofi geek,2022-01-07,192800,44,0.025,0.514,0.0479,4,0.105,0.476,0.159,-24.344,0.0941,0,74.979,4
Bouncin Bags,Bouncin Bags,Zen Park,2022-02-10,110909,49,0.691,0.568,0.386,7,0.352,0.951,0.14,-15.546,0.0843,0,78.973,4
Jaunt,Coziness,Lizlov,2021-12-14,126014,43,0.339,0.72,0.546,0,0.231,0.96,0.109,-11.458,0.104,1,83.988,4
Childhood Time,Childhood Time,Next Vision,2022-02-15,95454,43,0.893,0.771,0.968,1,0.385,0.883,0.181,-9.95,0.258,0,88.044,4
Morro da Urca,Morro da Urca,Linearwave,2022-03-11,150044,44,0.675,0.725,0.19,7,0.327,0.853,0.0855,-12.221,0.178,0,169.975,4
Little did i know,Little did i know,ohlos,2022-02-01,151428,47,0.638,0.514,0.327,7,0.239,0.45,0.0896,-17.522,0.0914,0,83.023,4
gradient,gradient,flowtide,2022-01-21,98130,44,0.895,0.775,0.454,10,0.339,0.929,0.103,-9.39,0.106,0,136.638,3
The Call,The Call,Cap Kendricks,2022-03-18,145303,44,0.291,0.784,0.393,6,0.581,0.758,0.124,-7.491,0.142,0,87.043,4
Supernova,Supernova,Fletcher Reed,2022-03-18,113333,44,0.603,0.509,0.255,1,0.61,0.68,0.0954,-10.264,0.032,1,180.005,4
Exklusive Mermaid,Exklusive Mermaid,Hurricana Life,2022-02-09,103200,52,0.416,0.789,0.363,1,0.38,0.226,0.109,-9.565,0.156,1,149.841,4
